Time,Eval,TimeUsed,Moves,Board
601,-17.91,"(178.1, 422.6)",['h4h5'],4r1k1/7p/p4pp1/1p5P/1P2nPP1/5K2/8/8 b - - 0 35
602,-17.91,"(178.1, 422.6)",[],4r1k1/7p/p4pp1/1p5P/1P2nPP1/5K2/8/8 b - - 0 35
603,-21.05,"(178.1, 424.7)",['g6h5'],4r1k1/7p/p4p2/1p5p/1P2nPP1/5K2/8/8 w - - 0 36
604,-21.28,"(178.9, 424.7)",['g4h5'],4r1k1/7p/p4p2/1p5P/1P2nP2/5K2/8/8 b - - 0 36
605,-21.28,"(178.9, 424.7)",[],4r1k1/7p/p4p2/1p5P/1P2nP2/5K2/8/8 b - - 0 36
606,-57.39,"(178.9, 427.0)",['h7h6'],4r1k1/8/p4p1p/1p5P/1P2nP2/5K2/8/8 w - - 0 37
607,-57.39,"(178.9, 427.0)",[],4r1k1/8/p4p1p/1p5P/1P2nP2/5K2/8/8 w - - 0 37
608,-57.39,"(178.9, 427.0)",[],4r1k1/8/p4p1p/1p5P/1P2nP2/5K2/8/8 w - - 0 37
609,-57.39,"(178.9, 427.0)",[],4r1k1/8/p4p1p/1p5P/1P2nP2/5K2/8/8 w - - 0 37
610,-57.39,"(178.9, 427.0)",[],4r1k1/8/p4p1p/1p5P/1P2nP2/5K2/8/8 w - - 0 37
611,-25.1,"(183.7, 427.0)",['f3g4'],4r1k1/8/p4p1p/1p5P/1P2nPK1/8/8/8 b - - 1 37
612,-25.1,"(183.7, 427.0)",[],4r1k1/8/p4p1p/1p5P/1P2nPK1/8/8/8 b - - 1 37
613,-25.1,"(183.7, 427.0)",[],4r1k1/8/p4p1p/1p5P/1P2nPK1/8/8/8 b - - 1 37
614,-25.1,"(183.7, 427.0)",[],4r1k1/8/p4p1p/1p5P/1P2nPK1/8/8/8 b - - 1 37
615,-25.1,"(183.7, 427.0)",[],4r1k1/8/p4p1p/1p5P/1P2nPK1/8/8/8 b - - 1 37
616,-25.96,"(183.7, 431.6)",['g8f7'],4r3/5k2/p4p1p/1p5P/1P2nPK1/8/8/8 w - - 2 38
617,-57.39,"(185.2, 431.6)",['g4f5'],4r3/5k2/p4p1p/1p3K1P/1P2nP2/8/8/8 b - - 3 38
618,-57.39,"(185.2, 431.6)",[],4r3/5k2/p4p1p/1p3K1P/1P2nP2/8/8/8 b - - 3 38
619,-57.39,"(185.2, 431.6)",[],4r3/5k2/p4p1p/1p3K1P/1P2nP2/8/8/8 b - - 3 38
620,-57.39,"(185.2, 431.6)",[],4r3/5k2/p4p1p/1p3K1P/1P2nP2/8/8/8 b - - 3 38
621,-57.39,"(185.2, 431.6)",[],4r3/5k2/p4p1p/1p3K1P/1P2nP2/8/8/8 b - - 3 38
622,-9.82,"(185.2, 436.4)",['e8e5'],8/5k2/p4p1p/1p2rK1P/1P2nP2/8/8/8 w - - 4 39
623,-9.82,"(185.2, 436.4)",[],8/5k2/p4p1p/1p2rK1P/1P2nP2/8/8/8 w - - 4 39
624,-57.55,"(187.3, 436.4)",['f5g4'],8/5k2/p4p1p/1p2r2P/1P2nPK1/8/8/8 b - - 5 39
625,-57.55,"(187.3, 436.4)",[],8/5k2/p4p1p/1p2r2P/1P2nPK1/8/8/8 b - - 5 39
626,-57.55,"(187.3, 436.4)",[],8/5k2/p4p1p/1p2r2P/1P2nPK1/8/8/8 b - - 5 39
627,-57.55,"(187.3, 436.4)",[],8/5k2/p4p1p/1p2r2P/1P2nPK1/8/8/8 b - - 5 39
628,-57.55,"(187.3, 436.4)",[],8/5k2/p4p1p/1p2r2P/1P2nPK1/8/8/8 b - - 5 39
629,-57.55,"(187.3, 436.4)",[],8/5k2/p4p1p/1p2r2P/1P2nPK1/8/8/8 b - - 5 39
630,-13.39,"(187.3, 442.2)",['e4f2'],8/5k2/p4p1p/1p2r2P/1P3PK1/8/5n2/8 w - - 6 40
631,-13.39,"(187.3, 442.2)",[],8/5k2/p4p1p/1p2r2P/1P3PK1/8/5n2/8 w - - 6 40
632,-13.39,"(187.3, 442.2)",[],8/5k2/p4p1p/1p2r2P/1P3PK1/8/5n2/8 w - - 6 40
633,-13.39,"(187.3, 442.2)",[],8/5k2/p4p1p/1p2r2P/1P3PK1/8/5n2/8 w - - 6 40
634,-13.39,"(187.3, 442.2)",[],8/5k2/p4p1p/1p2r2P/1P3PK1/8/5n2/8 w - - 6 40
635,-13.39,"(187.3, 442.2)",[],8/5k2/p4p1p/1p2r2P/1P3PK1/8/5n2/8 w - - 6 40
636,-15.2,"(193.6, 442.2)",['g4f3'],8/5k2/p4p1p/1p2r2P/1P3P2/5K2/5n2/8 b - - 7 40
637,-15.2,"(193.6, 442.2)",[],8/5k2/p4p1p/1p2r2P/1P3P2/5K2/5n2/8 b - - 7 40
638,-15.2,"(193.6, 442.2)",[],8/5k2/p4p1p/1p2r2P/1P3P2/5K2/5n2/8 b - - 7 40
639,-15.2,"(193.6, 442.2)",[],8/5k2/p4p1p/1p2r2P/1P3P2/5K2/5n2/8 b - - 7 40
640,-15.2,"(193.6, 442.2)",[],8/5k2/p4p1p/1p2r2P/1P3P2/5K2/5n2/8 b - - 7 40
641,-15.2,"(193.6, 442.2)",[],8/5k2/p4p1p/1p2r2P/1P3P2/5K2/5n2/8 b - - 7 40
642,-15.2,"(193.6, 442.2)",[],8/5k2/p4p1p/1p2r2P/1P3P2/5K2/5n2/8 b - - 7 40
643,-15.2,"(193.6, 442.2)",[],8/5k2/p4p1p/1p2r2P/1P3P2/5K2/5n2/8 b - - 7 40
644,-15.2,"(193.6, 442.2)",[],8/5k2/p4p1p/1p2r2P/1P3P2/5K2/5n2/8 b - - 7 40
645,-15.2,"(193.6, 442.2)",[],8/5k2/p4p1p/1p2r2P/1P3P2/5K2/5n2/8 b - - 7 40
646,-11.62,"(193.6, 451.8)",['f2d3'],8/5k2/p4p1p/1p2r2P/1P3P2/3n1K2/8/8 w - - 8 41
647,-11.62,"(193.6, 451.8)",[],8/5k2/p4p1p/1p2r2P/1P3P2/3n1K2/8/8 w - - 8 41
648,-11.62,"(193.6, 451.8)",[],8/5k2/p4p1p/1p2r2P/1P3P2/3n1K2/8/8 w - - 8 41
649,-11.62,"(193.6, 451.8)",[],8/5k2/p4p1p/1p2r2P/1P3P2/3n1K2/8/8 w - - 8 41
650,-11.38,"(198.2, 451.8)",['f4e5'],8/5k2/p4p1p/1p2P2P/1P6/3n1K2/8/8 b - - 0 41
651,-11.38,"(198.2, 451.8)",[],8/5k2/p4p1p/1p2P2P/1P6/3n1K2/8/8 b - - 0 41
652,-11.38,"(198.2, 451.8)",[],8/5k2/p4p1p/1p2P2P/1P6/3n1K2/8/8 b - - 0 41
653,-11.38,"(198.2, 451.8)",[],8/5k2/p4p1p/1p2P2P/1P6/3n1K2/8/8 b - - 0 41
654,-11.38,"(198.2, 451.8)",[],8/5k2/p4p1p/1p2P2P/1P6/3n1K2/8/8 b - - 0 41
655,-11.38,"(198.2, 451.8)",[],8/5k2/p4p1p/1p2P2P/1P6/3n1K2/8/8 b - - 0 41
656,-11.38,"(198.2, 451.8)",[],8/5k2/p4p1p/1p2P2P/1P6/3n1K2/8/8 b - - 0 41
657,-11.38,"(198.2, 451.8)",[],8/5k2/p4p1p/1p2P2P/1P6/3n1K2/8/8 b - - 0 41
658,-11.38,"(198.2, 451.8)",[],8/5k2/p4p1p/1p2P2P/1P6/3n1K2/8/8 b - - 0 41
659,-12.37,"(198.2, 460.6)",['d3e5'],8/5k2/p4p1p/1p2n2P/1P6/5K2/8/8 w - - 0 42
660,-12.37,"(198.2, 460.6)",[],8/5k2/p4p1p/1p2n2P/1P6/5K2/8/8 w - - 0 42
661,-12.39,"(200.2, 460.6)",['f3f4'],8/5k2/p4p1p/1p2n2P/1P3K2/8/8/8 b - - 1 42
662,-12.0,"(200.2, 461.8)",['e5d3'],8/5k2/p4p1p/1p5P/1P3K2/3n4/8/8 w - - 2 43
663,-12.0,"(200.2, 461.8)",[],8/5k2/p4p1p/1p5P/1P3K2/3n4/8/8 w - - 2 43
664,-12.0,"(200.2, 461.8)",[],8/5k2/p4p1p/1p5P/1P3K2/3n4/8/8 w - - 2 43
665,-12.0,"(200.2, 461.8)",[],8/5k2/p4p1p/1p5P/1P3K2/3n4/8/8 w - - 2 43
666,-12.0,"(200.2, 461.8)",[],8/5k2/p4p1p/1p5P/1P3K2/3n4/8/8 w - - 2 43
667,-12.0,"(200.2, 461.8)",[],8/5k2/p4p1p/1p5P/1P3K2/3n4/8/8 w - - 2 43
668,-12.23,"(205.7, 461.8)",['f4e4'],8/5k2/p4p1p/1p5P/1P2K3/3n4/8/8 b - - 3 43
669,-13.92,"(205.7, 462.5)",['d3b4'],8/5k2/p4p1p/1p5P/1n2K3/8/8/8 w - - 0 44
670,-12.1,"(207.2, 462.5)",['e4d4'],8/5k2/p4p1p/1p5P/1n1K4/8/8/8 b - - 1 44
671,-12.1,"(207.2, 462.5)",[],8/5k2/p4p1p/1p5P/1n1K4/8/8/8 b - - 1 44
672,-13.28,"(207.2, 464.3)",['a6a5'],8/5k2/5p1p/pp5P/1n1K4/8/8/8 w - - 0 45
673,-14.59,"(208.6, 464.3)",['d4c3'],8/5k2/5p1p/pp5P/1n6/2K5/8/8 b - - 1 45
674,-14.59,"(208.6, 464.3)",[],8/5k2/5p1p/pp5P/1n6/2K5/8/8 b - - 1 45
675,-11.77,"(208.6, 466.2)",['b4a2'],8/5k2/5p1p/pp5P/8/2K5/n7/8 w - - 2 46
676,-11.77,"(208.6, 466.2)",[],8/5k2/5p1p/pp5P/8/2K5/n7/8 w - - 2 46
677,-11.77,"(208.6, 466.2)",[],8/5k2/5p1p/pp5P/8/2K5/n7/8 w - - 2 46
678,-11.77,"(208.6, 466.2)",[],8/5k2/5p1p/pp5P/8/2K5/n7/8 w - - 2 46
679,-12.24,"(212.3, 466.2)",['c3b2'],8/5k2/5p1p/pp5P/8/8/nK6/8 b - - 3 46
680,-12.24,"(212.3, 466.2)",[],8/5k2/5p1p/pp5P/8/8/nK6/8 b - - 3 46
681,-12.24,"(212.3, 466.2)",[],8/5k2/5p1p/pp5P/8/8/nK6/8 b - - 3 46
682,-13.04,"(212.3, 469.7)",['a2b4'],8/5k2/5p1p/pp5P/1n6/8/1K6/8 w - - 4 47
683,-13.04,"(212.3, 469.7)",[],8/5k2/5p1p/pp5P/1n6/8/1K6/8 w - - 4 47
684,-13.04,"(212.3, 469.7)",[],8/5k2/5p1p/pp5P/1n6/8/1K6/8 w - - 4 47
685,-15.89,"(214.6, 469.7)",['b2a3'],8/5k2/5p1p/pp5P/1n6/K7/8/8 b - - 5 47
686,-15.89,"(214.6, 469.7)",[],8/5k2/5p1p/pp5P/1n6/K7/8/8 b - - 5 47
687,-15.89,"(214.6, 469.7)",[],8/5k2/5p1p/pp5P/1n6/K7/8/8 b - - 5 47
688,-15.89,"(214.6, 469.7)",[],8/5k2/5p1p/pp5P/1n6/K7/8/8 b - - 5 47
689,-15.9,"(214.6, 474.4)",['f6f5'],8/5k2/7p/pp3p1P/1n6/K7/8/8 w - - 0 48
690,-15.9,"(214.6, 474.4)",[],8/5k2/7p/pp3p1P/1n6/K7/8/8 w - - 0 48
691,-15.9,"(214.6, 474.4)",[],8/5k2/7p/pp3p1P/1n6/K7/8/8 w - - 0 48
692,-15.9,"(214.6, 474.4)",[],8/5k2/7p/pp3p1P/1n6/K7/8/8 w - - 0 48
693,-15.9,"(214.6, 474.4)",[],8/5k2/7p/pp3p1P/1n6/K7/8/8 w - - 0 48
694,-16.56,"(219.0, 474.4)",['a3b3'],8/5k2/7p/pp3p1P/1n6/1K6/8/8 b - - 1 48
695,-16.56,"(219.0, 474.4)",[],8/5k2/7p/pp3p1P/1n6/1K6/8/8 b - - 1 48
696,-15.22,"(219.0, 476.1)",['f5f4'],8/5k2/7p/pp5P/1n3p2/1K6/8/8 w - - 0 49
697,-15.22,"(219.0, 476.1)",[],8/5k2/7p/pp5P/1n3p2/1K6/8/8 w - - 0 49
698,-17.64,"(221.3, 476.1)",['b3c3'],8/5k2/7p/pp5P/1n3p2/2K5/8/8 b - - 1 49
699,-17.71,"(221.3, 477.4)",['f4f3'],8/5k2/7p/pp5P/1n6/2K2p2/8/8 w - - 0 50
700,-18.37,"(222.3, 477.4)",['c3d2'],8/5k2/7p/pp5P/1n6/5p2/3K4/8 b - - 1 50
701,-18.5,"(222.3, 478.6)",['f3f2'],8/5k2/7p/pp5P/1n6/8/3K1p2/8 w - - 0 51
702,-18.5,"(222.3, 478.6)",[],8/5k2/7p/pp5P/1n6/8/3K1p2/8 w - - 0 51
703,-18.5,"(222.3, 478.6)",[],8/5k2/7p/pp5P/1n6/8/3K1p2/8 w - - 0 51
704,-22.09,"(225.0, 478.6)",['d2e2'],8/5k2/7p/pp5P/1n6/8/4Kp2/8 b - - 1 51
705,-22.09,"(225.0, 478.6)",[],8/5k2/7p/pp5P/1n6/8/4Kp2/8 b - - 1 51
706,-22.09,"(225.0, 478.6)",[],8/5k2/7p/pp5P/1n6/8/4Kp2/8 b - - 1 51
707,-22.09,"(225.0, 478.6)",[],8/5k2/7p/pp5P/1n6/8/4Kp2/8 b - - 1 51
708,-22.09,"(225.0, 478.6)",[],8/5k2/7p/pp5P/1n6/8/4Kp2/8 b - - 1 51
709,-22.09,"(225.0, 478.6)",[],8/5k2/7p/pp5P/1n6/8/4Kp2/8 b - - 1 51
710,-22.09,"(225.0, 478.6)",[],8/5k2/7p/pp5P/1n6/8/4Kp2/8 b - - 1 51
711,-22.09,"(225.0, 478.6)",[],8/5k2/7p/pp5P/1n6/8/4Kp2/8 b - - 1 51
712,-22.09,"(225.0, 478.6)",[],8/5k2/7p/pp5P/1n6/8/4Kp2/8 b - - 1 51
713,-22.09,"(225.0, 478.6)",[],8/5k2/7p/pp5P/1n6/8/4Kp2/8 b - - 1 51
714,-22.09,"(225.0, 478.6)",[],8/5k2/7p/pp5P/1n6/8/4Kp2/8 b - - 1 51
715,-22.09,"(225.0, 478.6)",[],8/5k2/7p/pp5P/1n6/8/4Kp2/8 b - - 1 51
716,-22.09,"(225.0, 478.6)",[],8/5k2/7p/pp5P/1n6/8/4Kp2/8 b - - 1 51
717,-17.44,"(225.0, 491.8)",['a5a4'],8/5k2/7p/1p5P/pn6/8/4Kp2/8 w - - 0 52
718,-17.44,"(225.0, 491.8)",[],8/5k2/7p/1p5P/pn6/8/4Kp2/8 w - - 0 52
719,-17.72,"(227.1, 491.8)",['e2f2'],8/5k2/7p/1p5P/pn6/8/5K2/8 b - - 0 52
720,-18.69,"(227.1, 492.8)",['a4a3'],8/5k2/7p/1p5P/1n6/p7/5K2/8 w - - 0 53
721,-18.66,"(228.0, 492.8)",['f2e1'],8/5k2/7p/1p5P/1n6/p7/8/4K3 b - - 1 53
722,-18.98,"(228.0, 493.8)",['a3a2'],8/5k2/7p/1p5P/1n6/8/p7/4K3 w - - 0 54
723,#-11,"(228.9, 493.8)",['e1d1'],8/5k2/7p/1p5P/1n6/8/p7/3K4 b - - 1 54
724,#-11,"(228.9, 493.8)",[],8/5k2/7p/1p5P/1n6/8/p7/3K4 b - - 1 54
725,-28.62,"(228.9, 495.3)",['a2a1q'],8/5k2/7p/1p5P/1n6/8/8/q2K4 w - - 0 55
726,#-6,"(230.3, 495.3)",['d1d2'],8/5k2/7p/1p5P/1n6/8/3K4/q7 b - - 1 55
727,#-6,"(230.3, 495.3)",[],8/5k2/7p/1p5P/1n6/8/3K4/q7 b - - 1 55
728,#-6,"(230.3, 495.3)",[],8/5k2/7p/1p5P/1n6/8/3K4/q7 b - - 1 55
729,#-6,"(230.3, 495.3)",[],8/5k2/7p/1p5P/1n6/8/3K4/q7 b - - 1 55
730,#-17,"(230.3, 498.8)",['a1a3'],8/5k2/7p/1p5P/1n6/q7/3K4/8 w - - 2 56
731,#-17,"(230.3, 498.8)",[],8/5k2/7p/1p5P/1n6/q7/3K4/8 w - - 2 56
732,#-7,"(232.5, 498.8)",['d2e2'],8/5k2/7p/1p5P/1n6/q7/4K3/8 b - - 3 56
733,#-7,"(232.5, 498.8)",[],8/5k2/7p/1p5P/1n6/q7/4K3/8 b - - 3 56
734,#-18,"(232.5, 500.9)",['b4c2'],8/5k2/7p/1p5P/8/q7/2n1K3/8 w - - 4 57
735,#-6,"(234.1, 500.9)",['e2f2'],8/5k2/7p/1p5P/8/q7/2n2K2/8 b - - 5 57
736,#-6,"(234.1, 500.9)",[],8/5k2/7p/1p5P/8/q7/2n2K2/8 b - - 5 57
737,#-4,"(234.1, 502.2)",['b5b4'],8/5k2/7p/7P/1p6/q7/2n2K2/8 w - - 0 58
738,#-4,"(234.1, 502.2)",[],8/5k2/7p/7P/1p6/q7/2n2K2/8 w - - 0 58
739,#-4,"(236.2, 502.2)",['f2e2'],8/5k2/7p/7P/1p6/q7/2n1K3/8 b - - 1 58
740,#-5,"(236.2, 503.4)",['b4b3'],8/5k2/7p/7P/8/qp6/2n1K3/8 w - - 0 59
741,#-4,"(236.9, 503.4)",['e2d1'],8/5k2/7p/7P/8/qp6/2n5/3K4 b - - 1 59
742,#-4,"(236.9, 503.4)",[],8/5k2/7p/7P/8/qp6/2n5/3K4 b - - 1 59
743,#-4,"(236.9, 503.4)",[],8/5k2/7p/7P/8/qp6/2n5/3K4 b - - 1 59
744,#-5,"(236.9, 506.9)",['a3a2'],8/5k2/7p/7P/8/1p6/q1n5/3K4 w - - 2 60
745,#-5,"(236.9, 506.9)",[],8/5k2/7p/7P/8/1p6/q1n5/3K4 w - - 2 60
746,#-5,"(236.9, 506.9)",[],8/5k2/7p/7P/8/1p6/q1n5/3K4 w - - 2 60
747,#-5,"(236.9, 506.9)",[],8/5k2/7p/7P/8/1p6/q1n5/3K4 w - - 2 60
748,#-5,"(236.9, 506.9)",[],8/5k2/7p/7P/8/1p6/q1n5/3K4 w - - 2 60
749,#-5,"(236.9, 506.9)",[],8/5k2/7p/7P/8/1p6/q1n5/3K4 w - - 2 60
750,#-5,"(236.9, 506.9)",[],8/5k2/7p/7P/8/1p6/q1n5/3K4 w - - 2 60
751,#-3,"(244.1, 506.9)",['d1c1'],8/5k2/7p/7P/8/1p6/q1n5/2K5 b - - 3 60
752,#-3,"(244.1, 506.9)",[],8/5k2/7p/7P/8/1p6/q1n5/2K5 b - - 3 60
753,#-3,"(244.1, 506.9)",[],8/5k2/7p/7P/8/1p6/q1n5/2K5 b - - 3 60
754,#-4,"(244.1, 509.4)",['b3b2'],8/5k2/7p/7P/8/8/qpn5/2K5 w - - 0 61
755,#-4,"(244.1, 509.4)",[],8/5k2/7p/7P/8/8/qpn5/2K5 w - - 0 61
756,#-4,"(246.0, 509.4)",['c1c2'],8/5k2/7p/7P/8/8/qpK5/8 b - - 0 61
757,#-4,"(246.0, 509.4)",[],8/5k2/7p/7P/8/8/qpK5/8 b - - 0 61
758,#-4,"(246.0, 509.4)",[],8/5k2/7p/7P/8/8/qpK5/8 b - - 0 61
759,#-4,"(246.0, 509.4)",[],8/5k2/7p/7P/8/8/qpK5/8 b - - 0 61
760,#-4,"(246.0, 509.4)",[],8/5k2/7p/7P/8/8/qpK5/8 b - - 0 61
761,#-3,"(246.0, 514.7)",['b2b1q'],8/5k2/7p/7P/8/8/q1K5/1q6 w - - 0 62
762,#-3,"(246.0, 514.7)",[],8/5k2/7p/7P/8/8/q1K5/1q6 w - - 0 62
763,#-3,"(247.6, 514.7)",['c2c3'],8/5k2/7p/7P/8/2K5/q7/1q6 b - - 1 62
764,#-3,"(247.6, 514.7)",[],8/5k2/7p/7P/8/2K5/q7/1q6 b - - 1 62
765,#-3,"(247.6, 514.7)",[],8/5k2/7p/7P/8/2K5/q7/1q6 b - - 1 62
766,#-2,"(247.6, 517.9)",['b1c1'],8/5k2/7p/7P/8/2K5/q7/2q5 w - - 2 63
767,#-2,"(247.6, 517.9)",[],8/5k2/7p/7P/8/2K5/q7/2q5 w - - 2 63
768,#-2,"(250.1, 517.9)",['c3d4'],8/5k2/7p/7P/3K4/8/q7/2q5 b - - 3 63
769,#-2,"(250.1, 517.9)",[],8/5k2/7p/7P/3K4/8/q7/2q5 b - - 3 63
770,#-2,"(250.1, 517.9)",[],8/5k2/7p/7P/3K4/8/q7/2q5 b - - 3 63
771,#-2,"(250.1, 517.9)",[],8/5k2/7p/7P/3K4/8/q7/2q5 b - - 3 63
772,#-3,"(250.1, 521.6)",['a2b2'],8/5k2/7p/7P/3K4/8/1q6/2q5 w - - 4 64
773,#-3,"(250.1, 521.6)",[],8/5k2/7p/7P/3K4/8/1q6/2q5 w - - 4 64
774,#-3,"(252.1, 521.6)",['d4e4'],8/5k2/7p/7P/4K3/8/1q6/2q5 b - - 5 64
775,#-3,"(252.1, 521.6)",[],8/5k2/7p/7P/4K3/8/1q6/2q5 b - - 5 64
776,#-2,"(252.1, 523.4)",['b2d2'],8/5k2/7p/7P/4K3/8/3q4/2q5 w - - 6 65
777,#-1,"(253.6, 523.4)",['e4f5'],8/5k2/7p/5K1P/8/8/3q4/2q5 b - - 7 65
778,#-1,"(253.6, 523.4)",[],8/5k2/7p/5K1P/8/8/3q4/2q5 b - - 7 65
779,#-2,"(253.6, 525.2)",['c1e1'],8/5k2/7p/5K1P/8/8/3q4/4q3 w - - 8 66
780,#-2,"(253.6, 525.2)",[],8/5k2/7p/5K1P/8/8/3q4/4q3 w - - 8 66
781,#-2,"(255.6, 525.2)",['f5g4'],8/5k2/7p/7P/6K1/8/3q4/4q3 b - - 9 66
782,#-2,"(255.6, 525.2)",[],8/5k2/7p/7P/6K1/8/3q4/4q3 b - - 9 66
783,#-1,"(255.6, 527.2)",['d2f2'],8/5k2/7p/7P/6K1/8/5q2/4q3 w - - 10 67
784,#-1,"(255.6, 527.2)",[],8/5k2/7p/7P/6K1/8/5q2/4q3 w - - 10 67
785,#-1,"(255.6, 527.2)",[],8/5k2/7p/7P/6K1/8/5q2/4q3 w - - 10 67
786,#-1,"(258.2, 527.2)",['g4h3'],8/5k2/7p/7P/8/7K/5q2/4q3 b - - 11 67
787,0.0,"(258.2, 528.4)",['e1g1'],8/5k2/7p/7P/8/7K/5q2/6q1 w - - 12 68
